"","mean","sd","se(mean)","var","IQR","CV","skewness","kurtosis","0%","2.5%","25%","50%","75%","97.5%","100%"
"OK_SPH",556.768301200515,129.027257725745,6.45136288628725,16648.0332362258,145.729388755058,0.231743181943968,1.44593952870849,1.57809270148786,411.783665124563,425.443021101368,466.610132904033,508.904905015318,612.33952165909,921.536150805506,1014.38524300065
"OK_EXP",295.547927521411,106.918169623647,5.34590848118237,11431.494995671,120.447156259183,0.361762542272951,1.45282669629926,1.76930855539937,158.036323101562,179.526724772078,220.674247915043,260.008663802484,341.121404174226,591.967606903136,713.752379730429
"OK_GAU",494.885487452135,65.0987497348601,3.25493748674301,4237.84721704195,63.1736629957853,0.131543056697852,2.02469440326584,4.33358431912594,438.145829705022,440.689957564926,449.871637966444,472.06240348492,513.045300962229,683.767697903803,810.825473522013
"SK_SPH",536.403031891268,98.1488659997209,4.90744329998604,9633.19989703117,129.595340454968,0.182975971730928,1.05245201906844,0.29403903862532,408.986807603964,423.896366115807,463.38996715078,503.476702791354,592.985307605748,781.587729657673,822.66830348953
"SK_EXP",290.959964896396,98.3641093343333,4.91820546671667,9675.49800513668,115.992726541633,0.338067504817573,1.2838282820311,1.11206755913989,157.563837449647,179.301020119872,220.327160794562,258.301439272651,336.319887336195,555.261046067232,632.710692700437
"SK_GAU",480.728790235262,52.5507158273583,2.62753579136792,2761.57773396777,56.5399620563026,0.10931468406883,1.65410480735634,2.55095892228084,429.590479678578,432.276811504216,442.280908051115,462.667752912555,498.820870107418,635.019663691728,698.773059934798
"UK_SPH",567.125561122678,154.236117097166,7.71180585485832,23788.7798172108,151.004623011688,0.271961145238881,1.72092137898449,2.6475156076427,410.044121380153,424.15856452505,464.631082465272,506.438070841105,615.63570547696,1019.99287803747,1190.225731317
"UK_EXP",304.735345823291,127.380390310208,6.36901951551039,16225.7638355809,123.702106413671,0.418003333240093,1.78021524281246,3.1081099018907,157.630088928955,179.451892879593,220.433883586643,259.197524751463,344.135990000314,683.831291417352,861.573390340958
"UK_GAU",499.053209669918,87.7346885850473,4.38673442925237,7697.37558111523,71.3193783695505,0.175802272954174,2.27423580813164,5.65895973191522,430.005736453747,432.680842644236,442.911688497827,466.000340321245,514.231066867378,773.717512815163,957.360265665714
